text,href,absolute_url,domain
Manibhadresvara Siva Temple – I,https://en.wikipedia.org/wiki/Manibhadresvara_Siva_Temple_–_I,https://en.wikipedia.org/wiki/Manibhadresvara_Siva_Temple_–_I,en.wikipedia.org
Manibhadresvara Temple – II,https://en.wikipedia.org/wiki/Manibhadresvara_Temple_–_II,https://en.wikipedia.org/wiki/Manibhadresvara_Temple_–_II,en.wikipedia.org
Manikeshwari Temple,https://en.wikipedia.org/wiki/Manikeshwari_Temple,https://en.wikipedia.org/wiki/Manikeshwari_Temple,en.wikipedia.org
Manikeshwari Temple,https://en.wikipedia.org/wiki/Manikeshwari_Temple,https://en.wikipedia.org/wiki/Manikeshwari_Temple,en.wikipedia.org
Bhawanipatna,https://en.wikipedia.org/wiki/Bhawanipatna,https://en.wikipedia.org/wiki/Bhawanipatna,en.wikipedia.org
Kalahandi,https://en.wikipedia.org/wiki/Kalahandi,https://en.wikipedia.org/wiki/Kalahandi,en.wikipedia.org
Markandeshwar Temple,https://en.wikipedia.org/wiki/Markandeshwar_Temple,https://en.wikipedia.org/wiki/Markandeshwar_Temple,en.wikipedia.org
Markandeshwar Temple,https://en.wikipedia.org/wiki/Markandeshwar_Temple,https://en.wikipedia.org/wiki/Markandeshwar_Temple,en.wikipedia.org
Mausimaa Temple,https://en.wikipedia.org/wiki/Mausimaa_Temple,https://en.wikipedia.org/wiki/Mausimaa_Temple,en.wikipedia.org
"Mukteshvara Temple, Bhubaneswar","https://en.wikipedia.org/wiki/Mukteshvara_Temple,_Bhubaneswar","https://en.wikipedia.org/wiki/Mukteshvara_Temple,_Bhubaneswar",en.wikipedia.org
"Nagesvara Temple, Bhubaneswar","https://en.wikipedia.org/wiki/Nagesvara_Temple,_Bhubaneswar","https://en.wikipedia.org/wiki/Nagesvara_Temple,_Bhubaneswar",en.wikipedia.org
Narayana Gosain Temple,https://en.wikipedia.org/wiki/Narayana_Gosain_Temple,https://en.wikipedia.org/wiki/Narayana_Gosain_Temple,en.wikipedia.org
Narayani Temple,https://en.wikipedia.org/wiki/Narayani_Temple,https://en.wikipedia.org/wiki/Narayani_Temple,en.wikipedia.org
Nilamadhav Temple,https://en.wikipedia.org/wiki/Nilamadhav_Temple,https://en.wikipedia.org/wiki/Nilamadhav_Temple,en.wikipedia.org
Nilkantheswar Shiva temple,https://en.wikipedia.org/wiki/Nilkantheswar_Shiva_temple,https://en.wikipedia.org/wiki/Nilkantheswar_Shiva_temple,en.wikipedia.org
Nrusinghanath Temple,https://en.wikipedia.org/wiki/Nrusinghanath_Temple,https://en.wikipedia.org/wiki/Nrusinghanath_Temple,en.wikipedia.org
Pabaneswara temple,https://en.wikipedia.org/wiki/Pabaneswara_temple,https://en.wikipedia.org/wiki/Pabaneswara_temple,en.wikipedia.org
Panchalingeshwar,https://en.wikipedia.org/wiki/Panchalingeshwar,https://en.wikipedia.org/wiki/Panchalingeshwar,en.wikipedia.org
Papanasini Siva Temple,https://en.wikipedia.org/wiki/Papanasini_Siva_Temple,https://en.wikipedia.org/wiki/Papanasini_Siva_Temple,en.wikipedia.org
Parsurameswar Temple,https://en.wikipedia.org/wiki/Parsurameswar_Temple,https://en.wikipedia.org/wiki/Parsurameswar_Temple,en.wikipedia.org
Parvati Temple,"https://en.wikipedia.org/wiki/Parvati_Temple,_Odisha","https://en.wikipedia.org/wiki/Parvati_Temple,_Odisha",en.wikipedia.org
Paschimesvara Siva Temple,https://en.wikipedia.org/wiki/Paschimesvara_Siva_Temple,https://en.wikipedia.org/wiki/Paschimesvara_Siva_Temple,en.wikipedia.org
Patalesvara Siva Temple – I,https://en.wikipedia.org/wiki/Patalesvara_Siva_Temple_–_I,https://en.wikipedia.org/wiki/Patalesvara_Siva_Temple_–_I,en.wikipedia.org
Patalesvara Siva Temple – II,https://en.wikipedia.org/wiki/Patalesvara_Siva_Temple_–_II,https://en.wikipedia.org/wiki/Patalesvara_Siva_Temple_–_II,en.wikipedia.org
Patalesvara Siva Temple – III,https://en.wikipedia.org/wiki/Patalesvara_Siva_Temple_–_III,https://en.wikipedia.org/wiki/Patalesvara_Siva_Temple_–_III,en.wikipedia.org
Patali Srikhetra,https://en.wikipedia.org/wiki/Patali_Srikhetra,https://en.wikipedia.org/wiki/Patali_Srikhetra,en.wikipedia.org
Subarnapur,"https://en.wikipedia.org/wiki/Sonepur,_Orissa","https://en.wikipedia.org/wiki/Sonepur,_Orissa",en.wikipedia.org
Raghunath Temple,https://en.wikipedia.org/wiki/Raghunath_Temple,https://en.wikipedia.org/wiki/Raghunath_Temple,en.wikipedia.org
Rajarani Temple,https://en.wikipedia.org/wiki/Rajarani_Temple,https://en.wikipedia.org/wiki/Rajarani_Temple,en.wikipedia.org
"Ram Mandir, Janpath","https://en.wikipedia.org/wiki/Ram_Mandir,_Janpath","https://en.wikipedia.org/wiki/Ram_Mandir,_Janpath",en.wikipedia.org
Ramachandi Temple,https://en.wikipedia.org/wiki/Ramachandi_Temple,https://en.wikipedia.org/wiki/Ramachandi_Temple,en.wikipedia.org
Rameshwar Deula,https://en.wikipedia.org/wiki/Rameshwar_Deula,https://en.wikipedia.org/wiki/Rameshwar_Deula,en.wikipedia.org
Sakshigopal Temple,https://en.wikipedia.org/wiki/Sakshigopal_Temple,https://en.wikipedia.org/wiki/Sakshigopal_Temple,en.wikipedia.org
Samaleswari Temple,https://en.wikipedia.org/wiki/Samaleswari_Temple,https://en.wikipedia.org/wiki/Samaleswari_Temple,en.wikipedia.org
Sanisvara Siva Temple,https://en.wikipedia.org/wiki/Sanisvara_Siva_Temple,https://en.wikipedia.org/wiki/Sanisvara_Siva_Temple,en.wikipedia.org
Saptamatruka Temple,https://en.wikipedia.org/wiki/Saptamatruka_Temple,https://en.wikipedia.org/wiki/Saptamatruka_Temple,en.wikipedia.org
Sarala Temple,https://en.wikipedia.org/wiki/Sarala_Temple,https://en.wikipedia.org/wiki/Sarala_Temple,en.wikipedia.org
Simhanath Temple,https://en.wikipedia.org/wiki/Simhanath_Temple,https://en.wikipedia.org/wiki/Simhanath_Temple,en.wikipedia.org
"Sivatirtha Matha, Old Town","https://en.wikipedia.org/wiki/Sivatirtha_Matha,_Old_Town","https://en.wikipedia.org/wiki/Sivatirtha_Matha,_Old_Town",en.wikipedia.org
Subarnameru Temple,https://en.wikipedia.org/wiki/Subarnameru_Temple,https://en.wikipedia.org/wiki/Subarnameru_Temple,en.wikipedia.org
Subarnesvara Siva Temple,https://en.wikipedia.org/wiki/Subarnesvara_Siva_Temple,https://en.wikipedia.org/wiki/Subarnesvara_Siva_Temple,en.wikipedia.org
Suka Temple,https://en.wikipedia.org/wiki/Suka_Temple,https://en.wikipedia.org/wiki/Suka_Temple,en.wikipedia.org
Sukutesvara Temple,https://en.wikipedia.org/wiki/Sukutesvara_Temple,https://en.wikipedia.org/wiki/Sukutesvara_Temple,en.wikipedia.org
Sundaresvara Siva Temple,https://en.wikipedia.org/wiki/Sundaresvara_Siva_Temple,https://en.wikipedia.org/wiki/Sundaresvara_Siva_Temple,en.wikipedia.org
Sureswari temple,https://en.wikipedia.org/wiki/Sureswari_temple,https://en.wikipedia.org/wiki/Sureswari_temple,en.wikipedia.org
Svapnesvara Siva Temple,https://en.wikipedia.org/wiki/Svapnesvara_Siva_Temple,https://en.wikipedia.org/wiki/Svapnesvara_Siva_Temple,en.wikipedia.org
Swarnadhisvara Siva Temple,https://en.wikipedia.org/wiki/Swarnadhisvara_Siva_Temple,https://en.wikipedia.org/wiki/Swarnadhisvara_Siva_Temple,en.wikipedia.org
Talesavara Siva Temple – II,https://en.wikipedia.org/wiki/Talesavara_Siva_Temple_–_II,https://en.wikipedia.org/wiki/Talesavara_Siva_Temple_–_II,en.wikipedia.org
Talesvara Siva Temple,https://en.wikipedia.org/wiki/Talesvara_Siva_Temple,https://en.wikipedia.org/wiki/Talesvara_Siva_Temple,en.wikipedia.org
The Leaning Temple of Huma,https://en.wikipedia.org/wiki/The_Leaning_Temple_of_Huma,https://en.wikipedia.org/wiki/The_Leaning_Temple_of_Huma,en.wikipedia.org
Tirthesvara Siva temple,https://en.wikipedia.org/wiki/Tirthesvara_Siva_temple,https://en.wikipedia.org/wiki/Tirthesvara_Siva_temple,en.wikipedia.org
Upper Bagh Devi Temple,https://en.wikipedia.org/wiki/Upper_Bagh_Devi_Temple,https://en.wikipedia.org/wiki/Upper_Bagh_Devi_Temple,en.wikipedia.org
Uttaresvara Siva Temple,https://en.wikipedia.org/wiki/Uttaresvara_Siva_Temple,https://en.wikipedia.org/wiki/Uttaresvara_Siva_Temple,en.wikipedia.org
"Varahi Deula, Chaurasi","https://en.wikipedia.org/wiki/Varahi_Deula,_Chaurasi","https://en.wikipedia.org/wiki/Varahi_Deula,_Chaurasi",en.wikipedia.org
"Vishnu Temple, Bhubaneswar","https://en.wikipedia.org/wiki/Vishnu_Temple,_Bhubaneswar","https://en.wikipedia.org/wiki/Vishnu_Temple,_Bhubaneswar",en.wikipedia.org
"Visvanatha Shiva Temple, Bhubaneswar","https://en.wikipedia.org/wiki/Visvanatha_Shiva_Temple,_Bhubaneswar","https://en.wikipedia.org/wiki/Visvanatha_Shiva_Temple,_Bhubaneswar",en.wikipedia.org
Yajna Nrisimha Temple,https://en.wikipedia.org/wiki/Yajna_Nrisimha_Temple,https://en.wikipedia.org/wiki/Yajna_Nrisimha_Temple,en.wikipedia.org
Yameshwar Temple,https://en.wikipedia.org/wiki/Yameshwar_Temple,https://en.wikipedia.org/wiki/Yameshwar_Temple,en.wikipedia.org
Yamesvara Tank (Nala Kunda),https://en.wikipedia.org/wiki/Yamesvara_Tank_(Nala_Kunda),https://en.wikipedia.org/wiki/Yamesvara_Tank_(Nala_Kunda),en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=23,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=23,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Many_of_the_locals_we_had_spoken_to_were_delighted_that_the_Govt_has_sanctioned_funds_for_renovation_of_this_temple_(38049489065).jpg,https://en.wikipedia.org/wiki/File:Many_of_the_locals_we_had_spoken_to_were_delighted_that_the_Govt_has_sanctioned_funds_for_renovation_of_this_temple_(38049489065).jpg,en.wikipedia.org
Shri Durgiana Mandir,https://en.wikipedia.org/wiki/Durgiana_Temple,https://en.wikipedia.org/wiki/Durgiana_Temple,en.wikipedia.org
Devi Talab Mandir,https://en.wikipedia.org/wiki/Devi_Talab_Mandir,https://en.wikipedia.org/wiki/Devi_Talab_Mandir,en.wikipedia.org
Jalandhar,https://en.wikipedia.org/wiki/Jalandhar,https://en.wikipedia.org/wiki/Jalandhar,en.wikipedia.org
Durgiana Temple,https://en.wikipedia.org/wiki/Durgiana_Temple,https://en.wikipedia.org/wiki/Durgiana_Temple,en.wikipedia.org
Amritsar,https://en.wikipedia.org/wiki/Amritsar,https://en.wikipedia.org/wiki/Amritsar,en.wikipedia.org
Jayanti Devi Temple,https://en.wikipedia.org/wiki/Jayanti_Devi_Temple,https://en.wikipedia.org/wiki/Jayanti_Devi_Temple,en.wikipedia.org
Mohali,https://en.wikipedia.org/wiki/Mohali,https://en.wikipedia.org/wiki/Mohali,en.wikipedia.org
Julfa Mata Temple,https://en.wikipedia.org/wiki/Julfa_Mata_Temple,https://en.wikipedia.org/wiki/Julfa_Mata_Temple,en.wikipedia.org
Nangal,https://en.wikipedia.org/wiki/Nangal,https://en.wikipedia.org/wiki/Nangal,en.wikipedia.org
Maiser Khana,https://en.wikipedia.org/wiki/Maiser_Khana,https://en.wikipedia.org/wiki/Maiser_Khana,en.wikipedia.org
Bathinda,https://en.wikipedia.org/wiki/Bathinda,https://en.wikipedia.org/wiki/Bathinda,en.wikipedia.org
Mukteshwar Mahadev Temple,https://en.wikipedia.org/wiki/Mukteshwar_Mahadev_Temple,https://en.wikipedia.org/wiki/Mukteshwar_Mahadev_Temple,en.wikipedia.org
Pathankot,https://en.wikipedia.org/wiki/Pathankot,https://en.wikipedia.org/wiki/Pathankot,en.wikipedia.org
Shanaleshwara Swayambhu Temple,https://en.wikipedia.org/wiki/Shanaleshwara_Swayambhu_Temple,https://en.wikipedia.org/wiki/Shanaleshwara_Swayambhu_Temple,en.wikipedia.org
Rajpura,https://en.wikipedia.org/wiki/Rajpura,https://en.wikipedia.org/wiki/Rajpura,en.wikipedia.org
"Shri Kali Devi Temple, Patiala","https://en.wikipedia.org/wiki/Shri_Kali_Devi_Temple,_Patiala","https://en.wikipedia.org/wiki/Shri_Kali_Devi_Temple,_Patiala",en.wikipedia.org
Suraj Kund Temple,https://en.wikipedia.org/wiki/Suraj_Kund_Sunam,https://en.wikipedia.org/wiki/Suraj_Kund_Sunam,en.wikipedia.org
Sunam,https://en.wikipedia.org/wiki/Sunam,https://en.wikipedia.org/wiki/Sunam,en.wikipedia.org
Thakurdwara Bhagwan Narainji,https://en.wikipedia.org/wiki/Thakurdwara_Bhagwan_Narainji,https://en.wikipedia.org/wiki/Thakurdwara_Bhagwan_Narainji,en.wikipedia.org
Gurdaspur,https://en.wikipedia.org/wiki/Gurdaspur_district,https://en.wikipedia.org/wiki/Gurdaspur_district,en.wikipedia.org
[2],#cite_note-2,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_India#cite_note-2,en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=24,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=24,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Birla_Temple_in_Jaipur.jpg,https://en.wikipedia.org/wiki/File:Birla_Temple_in_Jaipur.jpg,en.wikipedia.org
"Birla Mandir, Jaipur","https://en.wikipedia.org/wiki/Birla_Mandir,_Jaipur","https://en.wikipedia.org/wiki/Birla_Mandir,_Jaipur",en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Govind_dev_ji.jpg,https://en.wikipedia.org/wiki/File:Govind_dev_ji.jpg,en.wikipedia.org
Radha Govind Dev ji Temple,https://en.wikipedia.org/wiki/Govind_Dev_Ji_Temple,https://en.wikipedia.org/wiki/Govind_Dev_Ji_Temple,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Madanmohan-ji.jpg,https://en.wikipedia.org/wiki/File:Madanmohan-ji.jpg,en.wikipedia.org
"Radha Madan Mohan Temple, Karauli","https://en.wikipedia.org/wiki/Madan_Mohan_Temple,_Karauli","https://en.wikipedia.org/wiki/Madan_Mohan_Temple,_Karauli",en.wikipedia.org
Aapeshwar Mahadev Temple,https://en.wikipedia.org/wiki/Aapeshwar_Mahadev_temple,https://en.wikipedia.org/wiki/Aapeshwar_Mahadev_temple,en.wikipedia.org
Ambika Mata Temple,https://en.wikipedia.org/wiki/Ambika_Mata_Temple,https://en.wikipedia.org/wiki/Ambika_Mata_Temple,en.wikipedia.org
Baba Mohan Rama,https://en.wikipedia.org/wiki/Baba_Mohan_Rama,https://en.wikipedia.org/wiki/Baba_Mohan_Rama,en.wikipedia.org
"Birla Mandir, Jaipur","https://en.wikipedia.org/wiki/Birla_Mandir,_Jaipur","https://en.wikipedia.org/wiki/Birla_Mandir,_Jaipur",en.wikipedia.org
Bohra Ganesh temple,https://en.wikipedia.org/wiki/Udaipur#Bohara_Ganesh_JI,https://en.wikipedia.org/wiki/Udaipur#Bohara_Ganesh_JI,en.wikipedia.org
"Brahma Temple, Pushkar","https://en.wikipedia.org/wiki/Brahma_Temple,_Pushkar","https://en.wikipedia.org/wiki/Brahma_Temple,_Pushkar",en.wikipedia.org
Shri Charbhuja temple,https://en.wikipedia.org/wiki/Charbhuja,https://en.wikipedia.org/wiki/Charbhuja,en.wikipedia.org
Rajsamand District,https://en.wikipedia.org/wiki/Rajsamand_District,https://en.wikipedia.org/wiki/Rajsamand_District,en.wikipedia.org
Charbhuja Nath Temple,https://en.wikipedia.org/wiki/Charbhuja_Nath_Temple,https://en.wikipedia.org/wiki/Charbhuja_Nath_Temple,en.wikipedia.org
Eklingji Mahadev Temple,https://en.wikipedia.org/wiki/Eklingji,https://en.wikipedia.org/wiki/Eklingji,en.wikipedia.org
Govind Dev Ji Temple,https://en.wikipedia.org/wiki/Govind_Dev_Ji_Temple,https://en.wikipedia.org/wiki/Govind_Dev_Ji_Temple,en.wikipedia.org
Jaipur,https://en.wikipedia.org/wiki/Jaipur,https://en.wikipedia.org/wiki/Jaipur,en.wikipedia.org
Jagdish temple,https://en.wikipedia.org/wiki/Udaipur#Jagdish_Temple,https://en.wikipedia.org/wiki/Udaipur#Jagdish_Temple,en.wikipedia.org
Jeen Mata Temple,https://en.wikipedia.org/wiki/Jeen_Mata,https://en.wikipedia.org/wiki/Jeen_Mata,en.wikipedia.org
Kaila Devi Temple,https://en.wikipedia.org/wiki/Kaila_Devi_Temple,https://en.wikipedia.org/wiki/Kaila_Devi_Temple,en.wikipedia.org
Kaila devi,https://en.wikipedia.org/wiki/Kaila_devi,https://en.wikipedia.org/wiki/Kaila_devi,en.wikipedia.org
Karauli,https://en.wikipedia.org/wiki/Karauli,https://en.wikipedia.org/wiki/Karauli,en.wikipedia.org
"Kalika Mata Temple, Chittorgarh Fort","https://en.wikipedia.org/wiki/Kalika_Mata_Temple,_Chittorgarh_Fort","https://en.wikipedia.org/wiki/Kalika_Mata_Temple,_Chittorgarh_Fort",en.wikipedia.org
Karni Mata Temple,https://en.wikipedia.org/wiki/Karni_Mata_Temple,https://en.wikipedia.org/wiki/Karni_Mata_Temple,en.wikipedia.org
Deshnoke,https://en.wikipedia.org/wiki/Deshnoke,https://en.wikipedia.org/wiki/Deshnoke,en.wikipedia.org
Khatu Shyam Temple,https://en.wikipedia.org/wiki/Khatu_Shyam_Temple,https://en.wikipedia.org/wiki/Khatu_Shyam_Temple,en.wikipedia.org
khatu,https://en.wikipedia.org/wiki/Khatu,https://en.wikipedia.org/wiki/Khatu,en.wikipedia.org
Khatushyamji,"https://en.wikipedia.org/wiki/Khatushyamji,_Rajasthan","https://en.wikipedia.org/wiki/Khatushyamji,_Rajasthan",en.wikipedia.org
Madan Mohan Temple,"https://en.wikipedia.org/wiki/Madan_Mohan_Temple,_Karauli","https://en.wikipedia.org/wiki/Madan_Mohan_Temple,_Karauli",en.wikipedia.org
Karauli,https://en.wikipedia.org/wiki/Karauli,https://en.wikipedia.org/wiki/Karauli,en.wikipedia.org
Mehandipur Balaji Temple,https://en.wikipedia.org/wiki/Mehandipur_Balaji_Temple,https://en.wikipedia.org/wiki/Mehandipur_Balaji_Temple,en.wikipedia.org
Todabhim,https://en.wikipedia.org/wiki/Todabhim,https://en.wikipedia.org/wiki/Todabhim,en.wikipedia.org
Moti Dungari Temple,https://en.wikipedia.org/wiki/Moti_Dungri,https://en.wikipedia.org/wiki/Moti_Dungri,en.wikipedia.org
Jaipur,https://en.wikipedia.org/wiki/Jaipur,https://en.wikipedia.org/wiki/Jaipur,en.wikipedia.org
Neemach Mata Temple,https://en.wikipedia.org/wiki/Neemach_Mata_Temple,https://en.wikipedia.org/wiki/Neemach_Mata_Temple,en.wikipedia.org
"Osian, Jodhpur","https://en.wikipedia.org/wiki/Osian,_Jodhpur","https://en.wikipedia.org/wiki/Osian,_Jodhpur",en.wikipedia.org
Rani Sati Temple Jhunjhunu,https://en.wikipedia.org/wiki/Rani_Sati_Temple_Jhunjhunu,https://en.wikipedia.org/wiki/Rani_Sati_Temple_Jhunjhunu,en.wikipedia.org
Salasar Balaji Temple,https://en.wikipedia.org/wiki/Salasar_Balaji_Temple,https://en.wikipedia.org/wiki/Salasar_Balaji_Temple,en.wikipedia.org
Sanwaliaji temple,https://en.wikipedia.org/wiki/Sanwaliaji_temple,https://en.wikipedia.org/wiki/Sanwaliaji_temple,en.wikipedia.org
Sitaleshwar Temple,https://en.wikipedia.org/wiki/Sitaleshwar_Temple,https://en.wikipedia.org/wiki/Sitaleshwar_Temple,en.wikipedia.org
Sundha Mata Temple,https://en.wikipedia.org/wiki/Sundha_Mata_Temple,https://en.wikipedia.org/wiki/Sundha_Mata_Temple,en.wikipedia.org
Tanot Mata Temple,https://en.wikipedia.org/wiki/Tanot_Mata,https://en.wikipedia.org/wiki/Tanot_Mata,en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=25,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=25,en.wikipedia.org
Hanuman Tok,https://en.wikipedia.org/wiki/Hanuman_Tok,https://en.wikipedia.org/wiki/Hanuman_Tok,en.wikipedia.org
Kirateshwar Mahadev Temple,https://en.wikipedia.org/wiki/Kirateshwar_Mahadev_Temple,https://en.wikipedia.org/wiki/Kirateshwar_Mahadev_Temple,en.wikipedia.org
Legship,https://en.wikipedia.org/wiki/Legship,https://en.wikipedia.org/wiki/Legship,en.wikipedia.org
"Thakurbari Temple, Gangtok","https://en.wikipedia.org/wiki/Thakurbari_Temple,_Gangtok","https://en.wikipedia.org/wiki/Thakurbari_Temple,_Gangtok",en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=26,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=26,en.wikipedia.org
List of temples in Tamil Nadu,https://en.wikipedia.org/wiki/List_of_temples_in_Tamil_Nadu,https://en.wikipedia.org/wiki/List_of_temples_in_Tamil_Nadu,en.wikipedia.org
citation needed,https://en.wikipedia.org/wiki/Wikipedia:Citation_needed,https://en.wikipedia.org/wiki/Wikipedia:Citation_needed,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Mamallapuram_(167).jpg,https://en.wikipedia.org/wiki/File:Mamallapuram_(167).jpg,en.wikipedia.org
Shore Temple,https://en.wikipedia.org/wiki/Shore_Temple,https://en.wikipedia.org/wiki/Shore_Temple,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Varagunamangai2.jpg,https://en.wikipedia.org/wiki/File:Varagunamangai2.jpg,en.wikipedia.org
Thiruvaragunamangai Perumal Temple,https://en.wikipedia.org/wiki/Thiruvaragunamangai_Perumal_Temple,https://en.wikipedia.org/wiki/Thiruvaragunamangai_Perumal_Temple,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Kamakshi_Amman_Temple_Night.jpg,https://en.wikipedia.org/wiki/File:Kamakshi_Amman_Temple_Night.jpg,en.wikipedia.org
Kamakshi Amman Temple,https://en.wikipedia.org/wiki/Kamakshi_Amman_Temple,https://en.wikipedia.org/wiki/Kamakshi_Amman_Temple,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Thirunagai8.JPG,https://en.wikipedia.org/wiki/File:Thirunagai8.JPG,en.wikipedia.org
"Soundararajaperumal temple, Nagapattinam","https://en.wikipedia.org/wiki/Soundararajaperumal_temple,_Nagapattinam","https://en.wikipedia.org/wiki/Soundararajaperumal_temple,_Nagapattinam",en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Gangaikonda_Gopuram_5-10a.jpg,https://en.wikipedia.org/wiki/File:Gangaikonda_Gopuram_5-10a.jpg,en.wikipedia.org
Gangaikonda Cholapuram,https://en.wikipedia.org/wiki/Gangaikonda_Cholapuram,https://en.wikipedia.org/wiki/Gangaikonda_Cholapuram,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:PERUR_PATTEESHWARAR_TEMPLE.jpg,https://en.wikipedia.org/wiki/File:PERUR_PATTEESHWARAR_TEMPLE.jpg,en.wikipedia.org
Perur Pateeswarar Temple,https://en.wikipedia.org/wiki/Perur_Pateeswarar_Temple,https://en.wikipedia.org/wiki/Perur_Pateeswarar_Temple,en.wikipedia.org
Adhirangam Ranganathaswamy temple,https://en.wikipedia.org/wiki/Adhirangam_Ranganathaswamy_temple,https://en.wikipedia.org/wiki/Adhirangam_Ranganathaswamy_temple,en.wikipedia.org
Adi Jagannatha Perumal Temple,https://en.wikipedia.org/wiki/Adi_Jagannatha_Perumal_Temple,https://en.wikipedia.org/wiki/Adi_Jagannatha_Perumal_Temple,en.wikipedia.org
